unit,cycle,setting1,setting2,setting3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,RUL,sensor1_mean_10,sensor1_std_10,sensor2_mean_10,sensor2_std_10,sensor3_mean_10,sensor3_std_10,sensor4_mean_10,sensor4_std_10,sensor5_mean_10,sensor5_std_10,sensor6_mean_10,sensor6_std_10,sensor7_mean_10,sensor7_std_10,sensor8_mean_10,sensor8_std_10,sensor9_mean_10,sensor9_std_10,sensor10_mean_10,sensor10_std_10,sensor11_mean_10,sensor11_std_10,sensor12_mean_10,sensor12_std_10,sensor13_mean_10,sensor13_std_10,sensor14_mean_10,sensor14_std_10,sensor15_mean_10,sensor15_std_10,sensor16_mean_10,sensor16_std_10,sensor17_mean_10,sensor17_std_10,sensor18_mean_10,sensor18_std_10,sensor19_mean_10,sensor19_std_10,sensor20_mean_10,sensor20_std_10,sensor21_mean_10,sensor21_std_10
50,100,0.0017,0.0002,100.0,518.67,642.38,1588.59,1411.1,14.62,21.61,553.32,2388.09,9066.08,1.3,47.61,521.2,2388.14,8147.06,8.4043,0.03,391,2388,100.0,38.87,23.218,98,518.67,0.0,642.572,0.27124404755366094,1588.4650000000001,3.2204597670373656,1407.271,4.792191449524313,14.62,0.0,21.61,0.0,553.547,0.3780079364246795,2388.072,0.02440400695677619,9067.088,4.1824123820332595,1.3,0.0,47.512,0.10911767348448516,521.343,0.24702901314030515,2388.075,0.04249182927997866,8148.084000000001,3.727341024261764,8.44078,0.02078491974699235,0.03,0.0,393.0,1.2472191289248373,2388.0,0.0,100.0,0.0,38.833000000000006,0.09718824803214919,23.30266,0.07061663637793446
50,101,0.0015,-0.0003,100.0,518.67,642.85,1592.22,1401.11,14.62,21.61,553.13,2388.11,9063.79,1.3,47.49,521.52,2388.11,8144.98,8.4367,0.03,392,2388,100.0,38.9,23.2263,97,518.67,0.0,642.6089999999999,0.28230991638419917,1588.287,2.9152703324231815,1406.991,5.083344152994465,14.62,0.0,21.61,0.0,553.534,0.39098735415760044,2388.076,0.027162065049881255,9066.792000000001,4.311735407266184,1.3,0.0,47.507000000000005,0.10883728936148433,521.345,0.24851782855732762,2388.081,0.04280446498007545,8147.945,3.8230507015602333,8.441059999999998,0.020700628009797765,0.03,0.0,392.9,1.2866839377080674,2388.0,0.0,100.0,0.0,38.827,0.09006787563957101,23.293879999999998,0.07439345550666558
50,102,-0.0019,-0.0003,100.0,518.67,642.39,1582.43,1414.12,14.62,21.61,553.38,2388.12,9071.01,1.3,47.6,522.0,2388.12,8148.9,8.4199,0.03,393,2388,100.0,38.79,23.2869,96,518.67,0.0,642.572,0.2845581370006765,1587.5300000000002,3.3686264922727687,1408.2779999999998,5.097530556826788,14.62,0.0,21.61,0.0,553.5150000000001,0.39365100166411915,2388.079,0.03034981237351852,9066.086,2.4251790312024957,1.3,0.0,47.522,0.11043348928452758,521.424,0.3169717828306952,2388.0919999999996,0.03614784456487224,8148.136,3.817745699003028,8.439710000000002,0.02167304777828947,0.03,0.0,392.9,1.2866839377080674,2388.0,0.0,100.0,0.0,38.826,0.09045563676314064,23.27884,0.05479951743501846
50,103,-0.0031,-0.0002,100.0,518.67,642.03,1589.44,1406.72,14.62,21.61,553.31,2388.13,9064.34,1.3,47.53,521.37,2388.14,8146.56,8.4632,0.03,393,2388,100.0,38.63,23.3116,95,518.67,0.0,642.5319999999999,0.3310521946091307,1588.06,3.1880993989795976,1408.175,5.119742289521625,14.62,0.0,21.61,0.0,553.46,0.37821216855690004,2388.087,0.032335051500825635,9065.822,2.460482337547666,1.3,0.0,47.539,0.09468661761598703,521.455,0.2915571222853562,2388.1009999999997,0.03573047252266787,8148.072999999999,3.840222939134612,8.44457,0.02085015587471823,0.03,0.0,392.8,1.2292725943058356,2388.0,0.0,100.0,0.0,38.812,0.10901579905888654,23.28649,0.05333509267931384
50,104,0.0059,0.0004,100.0,518.67,642.36,1582.35,1405.23,14.62,21.61,553.76,2388.1,9072.74,1.3,47.67,521.29,2388.08,8146.65,8.4417,0.03,391,2388,100.0,39.01,23.2998,94,518.67,0.0,642.466,0.2856260181114467,1587.339,3.599868670443773,1408.047,5.181621475090217,14.62,0.0,21.61,0.0,553.4269999999999,0.32822925592414937,2388.0860000000002,0.03169297153073692,9066.759000000002,3.118982918275576,1.3,0.0,47.554,0.10286992865858818,521.408,0.2742991068154549,2388.097,0.03560586718229212,8147.688,3.7620644450781335,8.44503,0.02071735987040935,0.03,0.0,392.6,1.3498971154211516,2388.0,0.0,100.0,0.0,38.841,0.1198563955555067,23.28031,0.046851312088822594
50,105,0.0029,-0.0004,100.0,518.67,642.69,1586.81,1404.16,14.62,21.61,553.88,2388.01,9070.52,1.3,47.46,521.52,2388.1,8144.18,8.4503,0.03,393,2388,100.0,38.96,23.1933,93,518.67,0.0,642.4739999999999,0.2911738694014272,1587.1009999999999,3.5421068746030016,1408.402,4.716193851449402,14.62,0.0,21.61,0.0,553.443,0.3474366449041996,2388.079,0.03984692933931302,9066.978000000001,3.312433814860016,1.3,0.0,47.537,0.10296169730104363,521.4010000000001,0.2699979423785343,2388.097,0.03560586718229212,8147.709,3.7395229939464634,8.44434,0.02037913966126579,0.03,0.0,392.6,1.3498971154211516,2388.0,0.0,100.0,0.0,38.851,0.12564942410445104,23.27877,0.049636949722737106
50,106,0.0002,-0.0002,100.0,518.67,642.86,1595.04,1412.43,14.62,21.61,553.63,2388.11,9068.84,1.3,47.47,521.34,2388.03,8152.45,8.4337,0.03,393,2388,100.0,38.68,23.3613,92,518.67,0.0,642.4590000000001,0.26299345154497566,1588.123,4.220302911718904,1408.8790000000001,4.871473539335825,14.62,0.0,21.61,0.0,553.418,0.3204441362305165,2388.085,0.03951089863711114,9067.461,3.181108996009816,1.3,0.0,47.516999999999996,0.09322016949137385,521.4399999999999,0.22140962540502868,2388.0879999999997,0.04022160834419891,8147.491,3.3326314261035335,8.44303,0.020623021117189357,0.03,0.0,392.6,1.3498971154211516,2388.0,0.0,100.0,0.0,38.845,0.13276964177770578,23.28448,0.05579019826297516
50,107,-0.0003,0.0002,100.0,518.67,642.41,1585.63,1406.48,14.62,21.61,553.02,2388.04,9076.73,1.3,47.71,521.35,2388.08,8149.23,8.4257,0.03,392,2388,100.0,38.76,23.2578,91,518.67,0.0,642.474,0.25452351997841,1588.025,4.27042087439177,1408.297,4.763822111615415,14.62,0.0,21.61,0.0,553.4190000000001,0.31904196867787515,2388.0800000000004,0.04189935029986034,9068.741,4.05705818434515,1.3,0.0,47.534000000000006,0.11157458890307162,521.429,0.22303213520275852,2388.0919999999996,0.03675746333915464,8148.1669999999995,2.851935210427859,8.44068,0.021173400503672446,0.03,0.0,392.7,1.2516655570346555,2388.0,0.0,100.0,0.0,38.845,0.13276964177770578,23.28238,0.05641943715501524
50,108,0.0021,0.0003,100.0,518.67,642.56,1586.63,1403.55,14.62,21.61,554.17,2388.07,9068.62,1.3,47.38,521.79,2388.07,8148.95,8.405,0.03,393,2388,100.0,38.89,23.4082,90,518.67,0.0,642.492,0.2534999452114181,1587.463,4.014770091659867,1407.077,4.167983925113536,14.62,0.0,21.61,0.0,553.461,0.38771266565738793,2388.081,0.04148627617787025,9068.987,3.9565053322970782,1.3,0.0,47.527,0.11935474668213217,521.477,0.24513261716829524,2388.094,0.03470510689311969,8148.164,2.8510006040823987,8.433769999999999,0.02031283392887939,0.03,0.0,392.6,1.1737877907773222,2388.0,0.0,100.0,0.0,38.851,0.13337082806138773,23.28969,0.06763076962448335
50,109,-0.0008,-0.0004,100.0,518.67,643.16,1592.98,1402.06,14.62,21.61,552.92,2388.05,9068.55,1.3,47.62,521.45,2388.09,8144.44,8.4259,0.03,394,2388,100.0,38.75,23.2252,89,518.67,0.0,642.569,0.3257282439224769,1588.212,4.294699058140896,1406.6960000000001,4.454843057468093,14.62,0.0,21.61,0.0,553.452,0.4001888443112398,2388.083,0.03917198545443462,9069.122,3.9115322374353467,1.3,0.0,47.554,0.10447753612885556,521.483,0.2434953798325119,2388.096,0.03373096170874004,8147.340000000001,2.578500856446643,8.43064,0.018644343795252243,0.03,0.0,392.5,0.9718253158075756,2388.0,0.0,100.0,0.0,38.824,0.12222020200351684,23.27884,0.0684836914892866
50,110,0.0011,-0.0006,100.0,518.67,642.54,1589.83,1409.9,14.62,21.61,553.33,2388.09,9068.83,1.3,47.59,521.61,2388.09,8145.54,8.4337,0.03,393,2388,100.0,39.05,23.2011,88,518.67,0.0,642.5849999999999,0.31927870096330213,1588.3359999999998,4.324622526879777,1406.576,4.337652206744085,14.62,0.0,21.61,0.0,553.453,0.3998346880622439,2388.083,0.03917198545443462,9069.397,3.767935037191635,1.3,0.0,47.552,0.10347302385968735,521.5240000000001,0.224311291635847,2388.091,0.029981475762711256,8147.187999999999,2.6408870563643863,8.43358,0.016185164674959354,0.03,0.0,392.7,0.8232726023487015,2388.0,0.0,100.0,0.0,38.842,0.1414841962120864,23.27715,0.0703353751678326
50,111,-0.0034,-0.0001,100.0,518.67,642.35,1583.83,1411.36,14.62,21.61,554.03,2388.12,9077.18,1.3,47.48,520.8,2388.06,8149.64,8.4407,0.03,392,2388,100.0,38.8,23.2918,87,518.67,0.0,642.5350000000001,0.31224100378457503,1587.4969999999998,4.301170512520473,1407.601,4.1074497359478,14.62,0.0,21.61,0.0,553.543,0.41984256308499923,2388.084,0.040055517028778506,9070.736,3.9297079337402754,1.3,0.0,47.551,0.10418466511173947,521.452,0.3206174598417133,2388.0860000000002,0.03062315754135935,8147.6539999999995,2.619033748886931,8.433980000000002,0.016319708603062894,0.03,0.0,392.7,0.8232726023487015,2388.0,0.0,100.0,0.0,38.832,0.14045956318062322,23.283700000000003,0.06808773751564823
50,112,0.0042,-0.0005,100.0,518.67,642.7,1593.62,1411.73,14.62,21.61,553.65,2388.12,9067.69,1.3,47.57,521.4,2388.07,8147.41,8.4403,0.03,392,2388,100.0,38.7,23.3406,86,518.67,0.0,642.566,0.31163368809467296,1588.616,4.292055192768752,1407.362,3.738989168211737,14.62,0.0,21.61,0.0,553.5699999999999,0.41686661868968106,2388.0840000000003,0.040055517028778506,9070.404,4.042609718163371,1.3,0.0,47.548,0.10304260176149785,521.392,0.2563764593106838,2388.081,0.02846049894199246,8147.505,2.582398755685037,8.43602,0.01562432576323068,0.03,0.0,392.6,0.8432740427116503,2388.0,0.0,100.0,0.0,38.82299999999999,0.14621521428665188,23.289070000000002,0.0704449832611697
50,113,0.0041,0.0001,100.0,518.67,642.58,1594.04,1407.39,14.62,21.61,553.47,2388.06,9069.77,1.3,47.66,521.29,2388.03,8142.84,8.4579,0.03,393,2388,100.0,38.81,23.3687,85,518.67,0.0,642.621,0.2487055376229672,1589.076,4.623856495273544,1407.4289999999999,3.7322035492906855,14.62,0.0,21.61,0.0,553.586,0.40877051426602823,2388.077,0.03713339317753045,9070.947,3.4603405420166005,1.3,0.0,47.561,0.10857153299911732,521.384,0.2583795657550984,2388.07,0.024037008503694213,8147.133,2.972174849056023,8.43549,0.01466003259053509,0.03,0.0,392.6,0.8432740427116503,2388.0,0.0,100.0,0.0,38.840999999999994,0.1299957264254917,23.29478,0.0746620206887891
50,114,0.0016,0.0002,100.0,518.67,642.45,1581.39,1410.59,14.62,21.61,553.53,2388.05,9063.18,1.3,47.62,521.1,2388.1,8147.27,8.4139,0.03,393,2388,100.0,38.84,23.2916,84,518.67,0.0,642.6299999999999,0.23967570682971254,1588.98,4.78613506797324,1407.965,3.7660390332555402,14.62,0.0,21.61,0.0,553.563,0.40433896670984776,2388.0719999999997,0.03705851229221781,9069.991,4.159830258295589,1.3,0.0,47.556,0.10405126941401208,521.365,0.27265158882478624,2388.072,0.02573367875470407,8147.195,2.967442782379277,8.43271,0.015932248917072185,0.03,0.0,392.8,0.6324555320339158,2388.0,0.0,100.0,0.0,38.824,0.11577756451250483,23.29396,0.07464578874777608
50,115,-0.0017,0.0002,100.0,518.67,642.68,1587.94,1408.14,14.62,21.61,553.7,2388.04,9068.26,1.3,47.55,521.5,2388.06,8150.3,8.415,0.03,393,2388,100.0,38.75,23.2829,83,518.67,0.0,642.629,0.23941827647652172,1589.093,4.742348339986408,1408.363,3.5216159485232277,14.62,0.0,21.61,0.0,553.545,0.392492038135798,2388.075,0.03240370349184062,9069.765,4.189185150154476,1.3,0.0,47.565,0.09857315388414475,521.3629999999999,0.27145902084807055,2388.068,0.02394437999537856,8147.807000000001,2.9070185184648993,8.429179999999999,0.015506830036399034,0.03,0.0,392.8,0.6324555320339158,2388.0,0.0,100.0,0.0,38.803000000000004,0.10708771067578557,23.30292,0.06611019084326714
50,116,0.0018,-0.0001,100.0,518.67,642.65,1590.26,1409.13,14.62,21.61,553.65,2388.09,9069.26,1.3,47.52,521.71,2388.06,8150.06,8.4735,0.03,394,2388,100.0,38.77,23.2517,82,518.67,0.0,642.608,0.2257235280403963,1588.615,4.296239311562776,1408.033,3.241652699199387,14.62,0.0,21.61,0.0,553.547,0.39302388957640777,2388.073,0.030568684047998,9069.807,4.180978221534015,1.3,0.0,47.57,0.09439868172337804,521.4,0.2923848301275024,2388.0710000000004,0.02024845673206344,8147.567999999999,2.5604721786827125,8.433159999999999,0.020948571948146248,0.03,0.0,392.9,0.7378647873728819,2388.0,0.0,100.0,0.0,38.812,0.0990847000186237,23.29196,0.06441968643202066
50,117,0.0019,-0.0006,100.0,518.67,642.46,1595.36,1405.92,14.62,21.61,553.18,2388.1,9067.25,1.3,47.6,521.34,2388.12,8144.56,8.4447,0.03,394,2388,100.0,38.57,23.2391,81,518.67,0.0,642.6129999999999,0.2213619459414771,1589.5880000000002,4.633651787616556,1407.977,3.2761157556546903,14.62,0.0,21.61,0.0,553.563,0.37187363445125016,2388.079,0.029230881691118482,9068.859,3.4471967677528887,1.3,0.0,47.559,0.08184674024595939,521.399,0.29259186591530445,2388.075,0.025495097568417717,8147.101,2.648040994988528,8.43506,0.021058131182250906,0.03,0.0,393.1,0.7378647873729914,2388.0,0.0,100.0,0.0,38.793,0.12499333315555851,23.29009,0.06577855864776631
50,118,0.0015,0.0004,100.0,518.67,642.47,1584.45,1404.53,14.62,21.61,553.45,2388.1,9068.18,1.3,47.35,521.26,2388.04,8146.99,8.415,0.03,392,2388,100.0,38.94,23.3091,80,518.67,0.0,642.604,0.22554625049200203,1589.3700000000001,4.835178957965174,1408.0750000000003,3.1408394136323747,14.62,0.0,21.61,0.0,553.491,0.30497540884475266,2388.082,0.02973961069767146,9068.815,3.453388834825114,1.3,0.0,47.556,0.0893432830280091,521.346,0.26009400010129985,2388.072,0.027808871486695003,8146.905000000001,2.5672823936834654,8.436060000000001,0.019663287845344945,0.03,0.0,393.0,0.8164965809280068,2388.0,0.0,100.0,0.0,38.798,0.13019643278951237,23.28018,0.052037055173317914
50,119,-0.0035,0.0,100.0,518.67,643.12,1590.39,1406.79,14.62,21.61,553.14,2388.08,9074.31,1.3,47.4,521.22,2388.06,8150.38,8.4504,0.03,394,2388,100.0,38.86,23.2776,79,518.67,0.0,642.6,0.2146832291744744,1589.111,4.687431066159171,1408.548,2.4041066716959345,14.62,0.0,21.61,0.0,553.513,0.2644512137322414,2388.085,0.027588242262361874,9069.391,3.860628762843585,1.3,0.0,47.534,0.09845472732852617,521.3230000000001,0.2600448679230901,2388.0690000000004,0.027264140062901024,8147.498999999999,2.6202097032333844,8.438509999999999,0.01978267760777969,0.03,0.0,393.0,0.8164965809280068,2388.0,0.0,100.0,0.0,38.809000000000005,0.13033716959402064,23.285420000000002,0.04839648288414535
50,120,-0.0006,0.0001,100.0,518.67,642.67,1583.85,1399.52,14.62,21.61,553.37,2388.05,9074.37,1.3,47.57,521.28,2388.02,8147.45,8.4601,0.03,392,2388,100.0,38.78,23.3392,78,518.67,0.0,642.613,0.21458228155054218,1588.5130000000001,4.959090530418276,1407.51,3.6654543450382797,14.62,0.0,21.61,0.0,553.517,0.26166348193393074,2388.081,0.029608557321641353,9069.945000000002,4.157278089226542,1.3,0.0,47.532,0.09738811243907294,521.29,0.23972206128445203,2388.062,0.030110906109160254,8147.6900000000005,2.529589338657995,8.44115,0.020804606861623255,0.03,0.0,392.9,0.8755950357711223,2388.0,0.0,100.0,0.0,38.782,0.09908470001862563,23.29923,0.04076387425704548
50,121,0.0029,-0.0004,100.0,518.67,642.58,1594.4,1407.05,14.62,21.61,553.03,2388.09,9070.88,1.3,47.63,521.52,2388.11,8147.12,8.4468,0.03,393,2388,100.0,38.74,23.3172,77,518.67,0.0,642.636,0.19466210040272186,1589.5700000000002,4.976466841265564,1407.079,3.406717057684111,14.62,0.0,21.61,0.0,553.417,0.2333833279774943,2388.0780000000004,0.026583202716417696,9069.314999999999,3.3351103596675316,1.3,0.0,47.547000000000004,0.10000555540124664,521.3620000000001,0.17580291996000597,2388.067,0.03368151487809912,8147.438,2.4375935309750094,8.441759999999999,0.020879240088343857,0.03,0.0,393.0,0.8164965809280068,2388.0,0.0,100.0,0.0,38.775999999999996,0.09968840342678374,23.301769999999998,0.04103987356488791
50,122,0.0017,-0.0003,100.0,518.67,642.91,1586.67,1412.8,14.62,21.61,553.46,2388.11,9074.7,1.3,47.52,521.62,2388.07,8145.69,8.4333,0.03,394,2388,100.0,38.8,23.2134,76,518.67,0.0,642.6569999999999,0.21281447319166558,1588.875,4.831197804087213,1407.1860000000001,3.58135666410932,14.62,0.0,21.61,0.0,553.3979999999999,0.21963606261287247,2388.077,0.024966644414655462,9070.016,3.674994179896999,1.3,0.0,47.542,0.09997777530809726,521.384,0.1939186541935623,2388.067,0.03368151487809912,8147.2660000000005,2.49968086852563,8.44106,0.021050267879003663,0.03,0.0,393.2,0.7888106377470167,2388.0,0.0,100.0,0.0,38.786,0.09617114374328788,23.28905,0.04695381300336962
50,123,-0.001,0.0003,100.0,518.67,643.01,1578.72,1411.24,14.62,21.61,553.45,2388.08,9071.52,1.3,47.58,521.57,2388.14,8150.93,8.4162,0.03,394,2388,100.0,38.84,23.3588,75,518.67,0.0,642.7,0.23753362335052786,1587.343,5.4061776392072405,1407.5710000000001,3.805640404569707,14.62,0.0,21.61,0.0,553.396,0.21899771688327402,2388.079,0.024244128727895897,9070.191,3.7035341979804803,1.3,0.0,47.534,0.09240009620005245,521.412,0.19898632002062877,2388.078,0.03794733192222439,8148.075,2.1991475621320764,8.43689,0.021469795320661917,0.03,0.0,393.3,0.8232726023490026,2388.0,0.0,100.0,0.0,38.789,0.09746224340169941,23.28806,0.045157851538302415
50,124,-0.0018,0.0003,100.0,518.67,642.72,1594.11,1411.57,14.62,21.61,553.61,2388.13,9076.43,1.3,47.78,520.68,2388.12,8146.2,8.4797,0.03,391,2388,100.0,39.02,23.257,74,518.67,0.0,642.727,0.2207084552571779,1588.615,5.345975121527945,1407.669,3.903384428928899,14.62,0.0,21.61,0.0,553.404,0.22579243172061206,2388.0870000000004,0.02668749186858397,9071.516,3.2602017660896068,1.3,0.0,47.550000000000004,0.1189771219838332,521.3700000000001,0.2938631578734615,2388.08,0.0397212509595176,8147.967999999999,2.267631167351168,8.44347,0.02361675723341959,0.03,0.0,393.1,1.1005049346148639,2388.0,0.0,100.0,0.0,38.807,0.12156845351032398,23.2846,0.046170649647679085
50,125,0.0034,0.0003,100.0,518.67,642.91,1594.05,1407.09,14.62,21.61,553.17,2388.09,9072.09,1.3,47.57,521.27,2388.09,8146.63,8.4409,0.03,393,2388,100.0,38.85,23.1987,73,518.67,0.0,642.75,0.22715633383148826,1589.226,5.603227641279162,1407.5639999999999,3.903429261560225,14.62,0.0,21.61,0.0,553.351,0.2102617416462266,2388.092,0.020976176963963904,9071.899000000001,3.0536188003476084,1.3,0.0,47.55200000000001,0.11914510294408172,521.347,0.2915495002755468,2388.083,0.03917198545452788,8147.601,2.1417669237304446,8.44606,0.021470248148440833,0.03,0.0,393.1,1.1005049346148639,2388.0,0.0,100.0,0.0,38.81699999999999,0.12046668511345736,23.27618,0.053595725368519045
50,126,-0.0007,-0.0005,100.0,518.67,642.93,1593.66,1408.19,14.62,21.61,553.54,2388.07,9073.0,1.3,47.51,521.92,2388.04,8151.66,8.4659,0.03,394,2388,100.0,38.8,23.295,72,518.67,0.0,642.778,0.2306897868946714,1589.566,5.773508850295361,1407.47,3.87272513871106,14.62,0.0,21.61,0.0,553.3399999999999,0.1952206728582235,2388.09,0.02211083193613245,9072.273000000001,2.920624172264317,1.3,0.0,47.551,0.11948500603283677,521.368,0.3261151807428045,2388.0809999999997,0.040947120370996654,8147.761,2.391124561100277,8.4453,0.02050376659164136,0.03,0.0,393.1,1.1005049346148639,2388.0,0.0,100.0,0.0,38.82,0.11953614051361836,23.28051,0.0531454492668722
50,127,-0.0037,0.0004,100.0,518.67,642.73,1586.43,1410.09,14.62,21.61,552.97,2388.08,9068.8,1.3,47.55,521.88,2388.08,8157.71,8.413,0.03,395,2388,100.0,38.69,23.2201,71,518.67,0.0,642.805,0.20353814821178773,1588.673,5.459855614696181,1407.887,3.9115925997822485,14.62,0.0,21.61,0.0,553.3190000000001,0.2235794663601503,2388.088,0.022010098692656327,9072.428000000002,2.653328308214289,1.3,0.0,47.54600000000001,0.11824644697504796,521.422,0.36352594283064016,2388.077,0.03860051813149699,8149.076000000001,3.6953610558873313,8.44213,0.02291549936421093,0.03,0.0,393.2,1.229272594305975,2388.0,0.0,100.0,0.0,38.832,0.09519570485176614,23.27861,0.05509429190034051
50,128,-0.0,-0.0003,100.0,518.67,642.85,1587.73,1410.21,14.62,21.61,552.69,2388.07,9076.77,1.3,47.6,521.25,2388.13,8153.94,8.4194,0.03,393,2388,100.0,38.6,23.2817,70,518.67,0.0,642.8430000000001,0.16606892812490606,1589.0009999999997,5.273306889945913,1408.455,3.780147704345862,14.62,0.0,21.61,0.0,553.2429999999999,0.2926146498955205,2388.085,0.02223610677377018,9073.287,2.5119715585914197,1.3,0.0,47.571,0.09666091936937553,521.421,0.3640344916500442,2388.0860000000002,0.03949683531622644,8149.770999999999,3.9069466623258733,8.44257,0.02237250544753623,0.03,0.0,393.3,1.1595018087287121,2388.0,0.0,100.0,0.0,38.798,0.11163432367433254,23.27587,0.054081482762380874
50,129,0.0014,0.0004,100.0,518.67,642.82,1591.14,1416.38,14.62,21.61,553.37,2388.16,9071.56,1.3,47.64,520.99,2388.12,8154.07,8.4504,0.03,394,2388,100.0,38.67,23.2955,69,518.67,0.0,642.813,0.13458165633518723,1589.076,5.300520309889482,1409.414,4.465201749828512,14.62,0.0,21.61,0.0,553.266,0.29265831423183425,2388.093,0.03233505150113538,9073.011999999999,2.53792916459585,1.3,0.0,47.595000000000006,0.07735200923913842,521.3979999999999,0.38481741702298383,2388.092,0.03966526608144764,8150.139999999999,4.138263189100003,8.44257,0.02237250544753623,0.03,0.0,393.3,1.1595018087287121,2388.0,0.0,100.0,0.0,38.779,0.11599329482538426,23.27766,0.054440144501399446
50,130,0.0023,-0.0001,100.0,518.67,642.99,1598.6,1414.89,14.62,21.61,553.18,2388.11,9085.34,1.3,47.56,520.95,2388.12,8152.18,8.4192,0.03,394,2388,100.0,38.7,23.3214,68,518.67,0.0,642.845,0.1348455907065235,1590.551,5.7203233203098796,1410.951,3.1254135726340295,14.62,0.0,21.61,0.0,553.2470000000001,0.2913207472493517,2388.0989999999997,0.028848262031950588,9074.109,4.66751289947097,1.3,0.0,47.59400000000001,0.0777746031098028,521.365,0.4094237142344966,2388.102,0.03119829055056154,8150.612999999999,4.066327991366768,8.43848,0.022549540522542433,0.03,0.0,393.5,1.0801234497350534,2388.0,0.0,100.0,0.0,38.771,0.11864512913167137,23.27588,0.052459398056443104
50,131,0.0034,0.0,100.0,518.67,642.42,1588.11,1415.53,14.62,21.61,553.26,2388.04,9069.6,1.3,47.7,520.87,2388.09,8154.82,8.469,0.03,392,2388,100.0,38.78,23.266,67,518.67,0.0,642.829,0.1736823409424307,1589.922,5.594502857467819,1411.799,3.099682600239451,14.62,0.0,21.61,0.0,553.2700000000001,0.28118795611973485,2388.094,0.03438345855567989,9073.981,4.7820484917907065,1.3,0.0,47.601000000000006,0.08425490424234704,521.3,0.43299987169591514,2388.1,0.03126943839803523,8151.383,4.060432516649374,8.4407,0.02447061730139092,0.03,0.0,393.4,1.173787790777604,2388.0,0.0,100.0,0.0,38.775,0.11815714583179171,23.270760000000003,0.05043810728671905
50,132,0.0003,0.0001,100.0,518.67,642.87,1591.02,1414.88,14.62,21.61,552.39,2388.11,9074.73,1.3,47.53,520.99,2388.09,8155.73,8.4624,0.03,394,2388,100.0,38.78,23.2801,66,518.67,0.0,642.825,0.17206265008783644,1590.357,5.481524625705398,1412.007,3.2408882527282254,14.62,0.0,21.61,0.0,553.1629999999999,0.38519980385388713,2388.094,0.03438345855567989,9073.984,4.782559054645433,1.3,0.0,47.602,0.08323994767470151,521.237,0.42705841390689403,2388.102,0.0297396106966469,8152.387,3.7236483006198613,8.44361,0.025211877712257455,0.03,0.0,393.4,1.173787790777604,2388.0,0.0,100.0,0.0,38.773,0.11785584414870691,23.27743,0.046245961985885126
50,133,0.0005,-0.0003,100.0,518.67,643.07,1590.9,1405.64,14.62,21.61,553.15,2388.06,9076.85,1.3,47.56,521.18,2388.05,8156.05,8.4557,0.03,394,2388,100.0,38.71,23.3598,65,518.67,0.0,642.831,0.1800894839292722,1591.575,3.6585341630511476,1411.447,3.820189204157356,14.62,0.0,21.61,0.0,553.133,0.3718138721938081,2388.092,0.03583914681555936,9074.517,4.774441328580894,1.3,0.0,47.6,0.08406346808611279,521.198,0.4107662216987471,2388.093,0.03056868404793448,8152.899,3.850877100673121,8.44756,0.02347477132772476,0.03,0.0,393.4,1.173787790777604,2388.0,0.0,100.0,0.0,38.76,0.11680943645292234,23.27753,0.04644212766683047
50,134,-0.0027,-0.0004,100.0,518.67,642.75,1594.49,1414.12,14.62,21.61,553.32,2388.08,9073.39,1.3,47.54,521.63,2388.1,8153.71,8.4541,0.03,394,2388,100.0,38.81,23.3491,64,518.67,0.0,642.8340000000001,0.1782756916180886,1591.6129999999998,3.6896312673326865,1411.702,3.9132844971405363,14.62,0.0,21.61,0.0,553.104,0.34046373603626373,2388.087,0.03334999583553458,9074.213,4.7357272115571964,1.3,0.0,47.576,0.05680375574437051,521.2929999999999,0.38681175438848836,2388.091,0.029230881690953534,8153.65,3.0478480568795088,8.445,0.020826905675113142,0.03,0.0,393.7,0.8232726023492208,2388.0,0.0,100.0,0.0,38.739,0.07694875639746711,23.28674,0.05084222217365762
50,135,0.0033,0.0004,100.0,518.67,642.9,1596.24,1410.8,14.62,21.61,552.8,2388.09,9073.29,1.3,47.58,521.08,2388.15,8152.2,8.4656,0.03,393,2388,100.0,38.81,23.2899,63,518.67,0.0,642.833,0.17782950636218967,1591.8319999999999,3.9088355754041837,1412.0729999999999,3.5899676569271217,14.62,0.0,21.61,0.0,553.067,0.3523902508429068,2388.087,0.03334999583553458,9074.333,4.690946481143205,1.3,0.0,47.577,0.05677440737984612,521.274,0.39268873735340226,2388.097,0.034657049947631836,8154.207,1.9242317370384598,8.44747,0.021731648707717505,0.03,0.0,393.7,0.8232726023492208,2388.0,0.0,100.0,0.0,38.735,0.07137537701791997,23.29586,0.04040294818725799
